file,plan,scale_value,marks,line_len_px
Projet Soumission 2025\S-1342 - Foire Alimentaire Centre Eaton\S-1342 Foire Alimentaire Centre Eaton (31-Janvier-2025)\S-1342 Foire Alimentaire Centre Eaton (31-Janvier-2025).qpl,Services,200,154,0.0
Projet Soumission 2025\S-1342 - Foire Alimentaire Centre Eaton\S-1342 Foire Alimentaire Centre Eaton (31-Janvier-2025)\S-1342 Foire Alimentaire Centre Eaton (31-Janvier-2025).qpl,Toilette Service,100,79,0.0
Projet Soumission 2025\S-1342 - Foire Alimentaire Centre Eaton\S-1342 Foire Alimentaire Centre Eaton (31-Janvier-2025)\S-1342 Foire Alimentaire Centre Eaton (31-Janvier-2025).qpl,Plans_Elec_Pour addenda no 1 - 9,0,0,0.0
Projet Soumission 2025\S-1342 - Foire Alimentaire Centre Eaton\S-1342 Foire Alimentaire Centre Eaton (31-Janvier-2025)\S-1342 Foire Alimentaire Centre Eaton (31-Janvier-2025).qpl,Alarme Incendie,200,247,0.0
Projet Soumission 2025\S-1342 - Foire Alimentaire Centre Eaton\S-1342 Foire Alimentaire Centre Eaton (31-Janvier-2025)\S-1342 Foire Alimentaire Centre Eaton (31-Janvier-2025).qpl,Telecom,200,96,0.0
Projet Soumission 2025\S-1342 - Foire Alimentaire Centre Eaton\S-1342 Foire Alimentaire Centre Eaton (31-Janvier-2025)\S-1342 Foire Alimentaire Centre Eaton (31-Janvier-2025).qpl,Plans_Elec_Pour addenda no 1 - 11,0,0,0.0
Projet Soumission 2025\S-1342 - Foire Alimentaire Centre Eaton\S-1342 Foire Alimentaire Centre Eaton (31-Janvier-2025)\S-1342 Foire Alimentaire Centre Eaton (31-Janvier-2025).qpl,Télécom pt2,200,0,0.0
Projet Soumission 2025\S-1342 - Foire Alimentaire Centre Eaton\S-1342 Foire Alimentaire Centre Eaton (31-Janvier-2025)\S-1342 Foire Alimentaire Centre Eaton (31-Janvier-2025).qpl,Plans_Élec_Pour addenda no 2 - 9,0,4,0.0
Projet Soumission 2025\S-1342 - Foire Alimentaire Centre Eaton\S-1342 Foire Alimentaire Centre Eaton (31-Janvier-2025)\S-1342 Foire Alimentaire Centre Eaton (31-Janvier-2025).qpl,Services P2,200,13,0.0
Projet Soumission 2025\S-1342 - Foire Alimentaire Centre Eaton\S-1342 Foire Alimentaire Centre Eaton (31-Janvier-2025)\S-1342 Foire Alimentaire Centre Eaton (31-Janvier-2025).qpl,Plans_Élec_Pour addenda no 2 - 11,0,2,0.0
Projet Soumission 2025\S-1342 - Foire Alimentaire Centre Eaton\S-1342 Foire Alimentaire Centre Eaton (31-Janvier-2025)\S-1342 Foire Alimentaire Centre Eaton (31-Janvier-2025).qpl,Distribution P1,200,47,0.0
Projet Soumission 2025\S-1342 - Foire Alimentaire Centre Eaton\S-1342 Foire Alimentaire Centre Eaton (31-Janvier-2025)\S-1342 Foire Alimentaire Centre Eaton (31-Janvier-2025).qpl,L+2 MISC,0,7,0.0
Projet Soumission 2025\S-1342 - Foire Alimentaire Centre Eaton\S-1342 Foire Alimentaire Centre Eaton (31-Janvier-2025)\S-1342 Foire Alimentaire Centre Eaton (31-Janvier-2025).qpl,Plans_Elec_Pour addenda no 1 - 17,0,0,0.0
Projet Soumission 2025\S-1342 - Foire Alimentaire Centre Eaton\S-1342 Foire Alimentaire Centre Eaton (31-Janvier-2025)\S-1342 Foire Alimentaire Centre Eaton (31-Janvier-2025).qpl,Plans_Élec_Pour addenda no 2 - 13,0,0,0.0
Projet Soumission 2025\S-1353 - Matrec St-Hubert\S-1353 Matrec St-Hubert (24-Février-2025)\S-1353 Matrec St-Hubert (24-Février-2025).qpl,E-CDC-100-1-2-PLAN-CHEMIN-DE-CÂBLES-BÂTIMENT---NIVEAU-1-PLAN-DE-LOCALISATION-Rev.0,0,0,0.0
Projet Soumission 2025\S-1353 - Matrec St-Hubert\S-1353 Matrec St-Hubert (24-Février-2025)\S-1353 Matrec St-Hubert (24-Février-2025).qpl,"E-CDC-100-2-2-PLAN-DES-CHEMINS-DE-CÂBLES-BÂTIMENT---NIVEAU-1-LÉGENDES,-DÉTAILS-ET-NOTES-Rev.0",0,0,0.0
Projet Soumission 2025\S-1353 - Matrec St-Hubert\S-1353 Matrec St-Hubert (24-Février-2025)\S-1353 Matrec St-Hubert (24-Février-2025).qpl,E-DUN-100-1-2-SCHÉMA-UNIFILAIRE-600V-SALLE-ÉLECTRIQUE-PRINCIPALE-CD-1-Rev.0,0,16,0.0
Projet Soumission 2025\S-1353 - Matrec St-Hubert\S-1353 Matrec St-Hubert (24-Février-2025)\S-1353 Matrec St-Hubert (24-Février-2025).qpl,E-DUN-100-2-2-SCHÉMA-UNIFILAIRE-600V-SALLE-ÉLECTRIQUE-PRINCIPALE-CD-1-Rev.0,0,13,0.0
Projet Soumission 2025\S-1353 - Matrec St-Hubert\S-1353 Matrec St-Hubert (24-Février-2025)\S-1353 Matrec St-Hubert (24-Février-2025).qpl,E-DUN-200-1-2-SCHÉMA-UNIFILAIRE-600V-SALLE-ÉLECTRIQUE-PRINCIPALE-PD-1-Rev.0,0,0,0.0
Projet Soumission 2025\S-1353 - Matrec St-Hubert\S-1353 Matrec St-Hubert (24-Février-2025)\S-1353 Matrec St-Hubert (24-Février-2025).qpl,E-DUN-200-2-2-SCHÉMA-UNIFILAIRE-600V-SALLE-ÉLECTRIQUE-PRINCIPALE-PD-1-Rev.0,0,0,0.0
Projet Soumission 2025\S-1353 - Matrec St-Hubert\S-1353 Matrec St-Hubert (24-Février-2025)\S-1353 Matrec St-Hubert (24-Février-2025).qpl,E-ECL-100-1-2-PLAN-DE-LOCALISATION-BÂTIMENT---PLAN-CLÉ-ÉCLAIRAGE-Rev.0,0,0,0.0
Projet Soumission 2025\S-1353 - Matrec St-Hubert\S-1353 Matrec St-Hubert (24-Février-2025)\S-1353 Matrec St-Hubert (24-Février-2025).qpl,E-ECL-100-PLAN-DE-LOCALISATION-TABLEAU-LUMINAIRES-ET-LÉGENDES-ÉCLAIRAGE-Rev.0,0,0,0.0
Projet Soumission 2025\S-1353 - Matrec St-Hubert\S-1353 Matrec St-Hubert (24-Février-2025)\S-1353 Matrec St-Hubert (24-Février-2025).qpl,E-ECL-110-PLAN-DE-LOCALISATION-BÂTIMENT---NIVEAU-1-ÉCLAIRAGE-Rev.0,"1,140909",19,553.0
Projet Soumission 2025\S-1353 - Matrec St-Hubert\S-1353 Matrec St-Hubert (24-Février-2025)\S-1353 Matrec St-Hubert (24-Février-2025).qpl,E-ECL-120-PLAN-DE-LOCALISATION-BÂTIMENT---NIVEAU-1-ÉCLAIRAGE-Rev.0,"1,184261",23,0.0
Projet Soumission 2025\S-1353 - Matrec St-Hubert\S-1353 Matrec St-Hubert (24-Février-2025)\S-1353 Matrec St-Hubert (24-Février-2025).qpl,E-ECL-130-PLAN-DE-LOCALISATION-BÂTIMENT---NIVEAU-1-ÉCLAIRAGE-Rev.0,"1,164",6,602.0
Projet Soumission 2025\S-1353 - Matrec St-Hubert\S-1353 Matrec St-Hubert (24-Février-2025)\S-1353 Matrec St-Hubert (24-Février-2025).qpl,E-ECL-140-PLAN-DE-LOCALISATION-BÂTIMENT---NIVEAU-1-ÉCLAIRAGE-Rev.0,"1,2021",31,0.0
Projet Soumission 2025\S-1353 - Matrec St-Hubert\S-1353 Matrec St-Hubert (24-Février-2025)\S-1353 Matrec St-Hubert (24-Février-2025).qpl,E-GEA-100-PLAN-D'AMÉNAGEMENT-GÉNÉRAL-POSTE-SUR-SOCLE-DE-TYPE-IV-Rev.0,200,0,0.0
Projet Soumission 2025\S-1353 - Matrec St-Hubert\S-1353 Matrec St-Hubert (24-Février-2025)\S-1353 Matrec St-Hubert (24-Février-2025).qpl,E-GEA-100-PLAN-D'AMÉNAGEMENT-GÉNÉRAL-POSTE-SUR-SOCLE-DE-TYPE-IV-Rev.0 1,50,15,0.0
Projet Soumission 2025\S-1353 - Matrec St-Hubert\S-1353 Matrec St-Hubert (24-Février-2025)\S-1353 Matrec St-Hubert (24-Février-2025).qpl,E-GEA-200-NOUVEAUX-TRANSFORMATEUR-SUR-SOCLES-ET-CHAMBRE-DE-RACCORDEMENTS-Rev.0,0,0,0.0
Projet Soumission 2025\S-1353 - Matrec St-Hubert\S-1353 Matrec St-Hubert (24-Février-2025)\S-1353 Matrec St-Hubert (24-Février-2025).qpl,E-PDI-100-1-4-CÉDULE-DE-PANNEAU-PS-NORD-D11---120-240-Rev.0,0,0,0.0
Projet Soumission 2025\S-1353 - Matrec St-Hubert\S-1353 Matrec St-Hubert (24-Février-2025)\S-1353 Matrec St-Hubert (24-Février-2025).qpl,E-PDI-100-2-4-CÉDULE-DE-PANNEAU-PS-SUD-110---120-240-Rev.0,0,0,0.0
Projet Soumission 2025\S-1353 - Matrec St-Hubert\S-1353 Matrec St-Hubert (24-Février-2025)\S-1353 Matrec St-Hubert (24-Février-2025).qpl,E-PDI-100-3-4-CÉDULE-DE-PANNEAU-PD-COMP---600Y-647-Rev.0,0,0,0.0
Projet Soumission 2025\S-1353 - Matrec St-Hubert\S-1353 Matrec St-Hubert (24-Février-2025)\S-1353 Matrec St-Hubert (24-Février-2025).qpl,E-PDI-100-4-4-CÉDULE-DE-PANNEAU-PS-COMP---120-240-Rev.0,0,0,0.0
Projet Soumission 2025\S-1353 - Matrec St-Hubert\S-1353 Matrec St-Hubert (24-Février-2025)\S-1353 Matrec St-Hubert (24-Février-2025).qpl,E-PLP-100-1-2-PLAN-DE-LOCALISATION-AIRE-GÉNÉRALE-ÉQUIPEMENTS-ÉLECTRIQUES-Rev.0,0,0,0.0
Projet Soumission 2025\S-1353 - Matrec St-Hubert\S-1353 Matrec St-Hubert (24-Février-2025)\S-1353 Matrec St-Hubert (24-Février-2025).qpl,E-PLP-100-2-2-PLAN-DE-LOCALISATION-BÂTIMENT---PLAN-CLÉ-ÉQUIPEMENTS-ÉLECTRIQUES-Rev.0,"0,6403732",0,0.0
Projet Soumission 2025\S-1353 - Matrec St-Hubert\S-1353 Matrec St-Hubert (24-Février-2025)\S-1353 Matrec St-Hubert (24-Février-2025).qpl,E-PLP-110-PLAN-DE-LOCALISATION-BÂTIMENT---NIVEAU-1-ÉQUIPEMENTS-ÉLECTRIQUES-Rev.1,"1,109848",2,0.0
Projet Soumission 2025\S-1353 - Matrec St-Hubert\S-1353 Matrec St-Hubert (24-Février-2025)\S-1353 Matrec St-Hubert (24-Février-2025).qpl,E-PLP-120-PLAN-DE-LOCALISATION-BÂTIMENT---NIVEAU-1-ÉQUIPEMENTS-ÉLECTRIQUES-Rev.1,"1,113636",52,0.0
Projet Soumission 2025\S-1353 - Matrec St-Hubert\S-1353 Matrec St-Hubert (24-Février-2025)\S-1353 Matrec St-Hubert (24-Février-2025).qpl,E-PLP-121-1-2-PLAN-DE-LOCALISATION-BÂTIMENT---SALLE-ÉLECTRIQUE-ÉQUIPEMENTS-ÉLECTRIQUES-Rev.0,0,0,0.0
Projet Soumission 2025\S-1353 - Matrec St-Hubert\S-1353 Matrec St-Hubert (24-Février-2025)\S-1353 Matrec St-Hubert (24-Février-2025).qpl,E-PLP-121-2-2-PLAN-DE-LOCALISATION-BÂTIMENT---SALLE-ÉLECTRIQUE-VUES-EN-ÉLÉVATION-Rev.0,0,0,0.0
Projet Soumission 2025\S-1353 - Matrec St-Hubert\S-1353 Matrec St-Hubert (24-Février-2025)\S-1353 Matrec St-Hubert (24-Février-2025).qpl,E-PLP-130-PLAN-DE-LOCALISATION-BÂTIMENT---NIVEAU-1-ÉQUIPEMENTS-ÉLECTRIQUES-Rev.1,"1,12963",20,0.0
Projet Soumission 2025\S-1353 - Matrec St-Hubert\S-1353 Matrec St-Hubert (24-Février-2025)\S-1353 Matrec St-Hubert (24-Février-2025).qpl,E-PLP-140-PLAN-DE-LOCALISATION-BÂTIMENT---NIVEAU-1-ÉQUIPEMENTS-ÉLECTRIQUES-Rev.1,0,0,0.0
Projet Soumission 2025\S-1353 - Matrec St-Hubert\S-1353 Matrec St-Hubert (24-Février-2025)\S-1353 Matrec St-Hubert (24-Février-2025).qpl,E-UDG-100-1-3-CONDUITS-DE-LIAISONS-AÉROSOUTERRAINES-CANALISATIONS-SOUTERRAINES-Rev.0,0,0,0.0
Projet Soumission 2025\S-1353 - Matrec St-Hubert\S-1353 Matrec St-Hubert (24-Février-2025)\S-1353 Matrec St-Hubert (24-Février-2025).qpl,E-UDG-100-2-3-CONDUITS-DE-LIAISONS-AÉROSOUTERRAINES-CANALISATIONS-SOUTERRAINES-Rev.0,0,0,0.0
Projet Soumission 2025\S-1353 - Matrec St-Hubert\S-1353 Matrec St-Hubert (24-Février-2025)\S-1353 Matrec St-Hubert (24-Février-2025).qpl,E-UDG-100-3-3-CONDUITS-DE-LIAISONS-AÉROSOUTERRAINES-CANALISATIONS-SOUTERRAINES-Rev.0,0,0,0.0
Projet Soumission 2025\S-1353 - Matrec St-Hubert\S-1353 Matrec St-Hubert (24-Février-2025)\S-1353 Matrec St-Hubert (24-Février-2025).qpl,E-UDG-200-1-2-CONDUITS-BÉTONNÉS-CANALISATIONS-SOUTERRAINES-Rev.0,0,0,0.0
Projet Soumission 2025\S-1353 - Matrec St-Hubert\S-1353 Matrec St-Hubert (24-Février-2025)\S-1353 Matrec St-Hubert (24-Février-2025).qpl,E-UDG-200-2-2-CONDUITS-BÉTONNÉS-CANALISATIONS-SOUTERRAINES-Rev.0,0,0,0.0
Projet Soumission 2025\S-1353 - Matrec St-Hubert\S-1353 Matrec St-Hubert (24-Février-2025)\S-1353 Matrec St-Hubert (24-Février-2025).qpl,E-UDG-300-1-2-SOCLES---TRANSFORMATEUR-TRIPHASÉ-STRCTURES-DE-POSTES-Rev.0,0,0,0.0
Projet Soumission 2025\S-1353 - Matrec St-Hubert\S-1353 Matrec St-Hubert (24-Février-2025)\S-1353 Matrec St-Hubert (24-Février-2025).qpl,E-UDG-300-2-2-SOCLES---TRANSFORMATEUR-TRIPHASÉ-STRCTURES-DE-POSTES-Rev.0,0,0,0.0
Projet Soumission 2025\S-1353 - Matrec St-Hubert\S-1353 Matrec St-Hubert (24-Février-2025)\S-1353 Matrec St-Hubert (24-Février-2025).qpl,E-UDG-400-SOCLES---INSTALLATION-DE-M.A.L.T.-STRUCTURES-DE-POSTES-Rev.0,0,0,0.0
Projet Soumission 2025\S-1353 - Matrec St-Hubert\S-1353 Matrec St-Hubert (24-Février-2025)\S-1353 Matrec St-Hubert (24-Février-2025).qpl,E-UDG-500-1-2-SOCLES---PROTECTION-MÉCANIQUE-STRUCTURES-DE-POSTES-Rev.0,0,0,0.0
Projet Soumission 2025\S-1353 - Matrec St-Hubert\S-1353 Matrec St-Hubert (24-Février-2025)\S-1353 Matrec St-Hubert (24-Février-2025).qpl,E-UDG-500-2-2-SOCLES---PROTECTION-MÉCANIQUE-STRUCTURES-DE-POSTES-Rev.0,0,0,0.0
Projet Soumission 2025\S-1353 - Matrec St-Hubert\S-1353 Matrec St-Hubert (24-Février-2025)\S-1353 Matrec St-Hubert (24-Février-2025).qpl,E-UDG-600-1-2-CHAMBRE-ANNEXE-DE-RACCORDEMENT-BT-PORTE-ET-VUE-EN-PLAN-Rev.0,0,0,0.0
Projet Soumission 2025\S-1353 - Matrec St-Hubert\S-1353 Matrec St-Hubert (24-Février-2025)\S-1353 Matrec St-Hubert (24-Février-2025).qpl,E-UDG-600-2-2-CHAMBRE-ANNEXE-DE-RACCORDEMENT-BT-VUE-EN-ÉLÉVATION-ET-MORAILLON-Rev.0,0,0,0.0
Projet Soumission 2025\S-1353 - Matrec St-Hubert\S-1353 Matrec St-Hubert (24-Février-2025)\S-1353 Matrec St-Hubert (24-Février-2025).qpl,E-UDG-700-ARMOIRE-POUR-TRANSFORMATEUR-TYPE-ET-DIMENSIONS-Rev.0,0,0,0.0
Projet Soumission 2025\S-1359 - Maison de répis l'intermède\S-1359 Maison de Répit l'intermède (17-Février-2025)\S-1359 Maison de Répit l'intermède (17-Février-2025).qpl,PLANEL~1 - 1,0,0,0.0
Projet Soumission 2025\S-1359 - Maison de répis l'intermède\S-1359 Maison de Répit l'intermède (17-Février-2025)\S-1359 Maison de Répit l'intermède (17-Février-2025).qpl,PLANEL~1 - 2,0,0,0.0
Projet Soumission 2025\S-1359 - Maison de répis l'intermède\S-1359 Maison de Répit l'intermède (17-Février-2025)\S-1359 Maison de Répit l'intermède (17-Février-2025).qpl,PLANEL~1 - 3,100,3,0.0
Projet Soumission 2025\S-1359 - Maison de répis l'intermède\S-1359 Maison de Répit l'intermède (17-Février-2025)\S-1359 Maison de Répit l'intermède (17-Février-2025).qpl,PLANEL~1 - 4,100,152,0.0
Projet Soumission 2025\S-1359 - Maison de répis l'intermède\S-1359 Maison de Répit l'intermède (17-Février-2025)\S-1359 Maison de Répit l'intermède (17-Février-2025).qpl,PLANEL~1 - 5,100,227,0.0
Projet Soumission 2025\S-1359 - Maison de répis l'intermède\S-1359 Maison de Répit l'intermède (17-Février-2025)\S-1359 Maison de Répit l'intermède (17-Février-2025).qpl,PLANEL~1 - 6,100,17,0.0
Projet Soumission 2025\S-1359 - Maison de répis l'intermède\S-1359 Maison de Répit l'intermède (17-Février-2025)\S-1359 Maison de Répit l'intermède (17-Février-2025).qpl,PLANEL~1 - 7,0,1,0.0
Projet Soumission 2025\S-1359 - Maison de répis l'intermède\S-1359 Maison de Répit l'intermède (17-Février-2025)\S-1359 Maison de Répit l'intermède (17-Février-2025).qpl,PLANEL~1 - 8,0,2,0.0
Projet Soumission 2025\S-1359 - Maison de répis l'intermède\S-1359 Maison de Répit l'intermède (17-Février-2025)\S-1359 Maison de Répit l'intermède (17-Février-2025).qpl,PLANEL~1 - 9,100,90,0.0
Projet Soumission 2025\S-1359 - Maison de répis l'intermède\S-1359 Maison de Répit l'intermède (17-Février-2025)\S-1359 Maison de Répit l'intermède (17-Février-2025).qpl,PLANEL~1 - 10,100,101,0.0
Projet Soumission 2025\S-1359 - Maison de répis l'intermède\S-1359 Maison de Répit l'intermède (17-Février-2025)\S-1359 Maison de Répit l'intermède (17-Février-2025).qpl,PLANEL~1 - 11,0,1,0.0
Projet Soumission 2025\S-1359 - Maison de répis l'intermède\S-1359 Maison de Répit l'intermède (17-Février-2025)\S-1359 Maison de Répit l'intermède (17-Février-2025).qpl,PLANEL~1 - 12,0,0,0.0
Projet Soumission 2025\S-1359 - Maison de répis l'intermède\S-1359 Maison de Répit l'intermède (17-Février-2025)\S-1359 Maison de Répit l'intermède (17-Février-2025).qpl,PLANEL~1 - 13,0,0,0.0
Projet Soumission 2025\S-1359 - Maison de répis l'intermède\S-1359 Maison de Répit l'intermède (17-Février-2025)\S-1359 Maison de Répit l'intermède (17-Février-2025).qpl,PLANEL~1 - 14,0,0,0.0
Projet Soumission 2025\S-1359 - Maison de répis l'intermède\S-1359 Maison de Répit l'intermède (17-Février-2025)\S-1359 Maison de Répit l'intermède (17-Février-2025).qpl,PLANEL~1 - 15,0,0,0.0
Projet Soumission 2025\S-1359 - Maison de répis l'intermède\S-1359 Maison de Répit l'intermède (17-Février-2025)\S-1359 Maison de Répit l'intermède (17-Février-2025).qpl,PLANEL~1 - 16,0,0,0.0
Projet Soumission 2025\S-1359 - Maison de répis l'intermède\S-1359 Maison de Répit l'intermède (17-Février-2025)\S-1359 Maison de Répit l'intermède (17-Février-2025).qpl,PLANEL~1 - 17,0,0,0.0
Projet Soumission 2025\S-1364 - Énergir Du Havre Abris a remblais\S-1364 Énergir Du Havre Abris a remblais (20-Février-2025)\S-1364 Énergir Du Havre Abris a remblais (20-Février-2025).qpl,Plans électriques_émis pour permis - 1,0,0,0.0
Projet Soumission 2025\S-1364 - Énergir Du Havre Abris a remblais\S-1364 Énergir Du Havre Abris a remblais (20-Février-2025)\S-1364 Énergir Du Havre Abris a remblais (20-Février-2025).qpl,Plans électriques_émis pour permis - 2,0,0,0.0
Projet Soumission 2025\S-1364 - Énergir Du Havre Abris a remblais\S-1364 Énergir Du Havre Abris a remblais (20-Février-2025)\S-1364 Énergir Du Havre Abris a remblais (20-Février-2025).qpl,Plans électriques_émis pour permis - 3,250,0,0.0
Projet Soumission 2025\S-1364 - Énergir Du Havre Abris a remblais\S-1364 Énergir Du Havre Abris a remblais (20-Février-2025)\S-1364 Énergir Du Havre Abris a remblais (20-Février-2025).qpl,Plans électriques_émis pour permis - 4,250,7,0.0
Projet Soumission 2025\S-1364 - Énergir Du Havre Abris a remblais\S-1364 Énergir Du Havre Abris a remblais (20-Février-2025)\S-1364 Énergir Du Havre Abris a remblais (20-Février-2025).qpl,Plans électriques_émis pour permis - 5,0,0,0.0
Projet Soumission 2025\S-1371 - Desjardins CDS Carfour\S-1371 Desjardins CDS Carfour (27-Février-2025)\S-1371 Desjardins CDS Carfour (27-Février-2025).qpl,03 Électrique (1) - 1,0,0,0.0
Projet Soumission 2025\S-1371 - Desjardins CDS Carfour\S-1371 Desjardins CDS Carfour (27-Février-2025)\S-1371 Desjardins CDS Carfour (27-Février-2025).qpl,03 Électrique (1) - 2,0,0,0.0
Projet Soumission 2025\S-1371 - Desjardins CDS Carfour\S-1371 Desjardins CDS Carfour (27-Février-2025)\S-1371 Desjardins CDS Carfour (27-Février-2025).qpl,03 Électrique (1) - 3,0,0,0.0
Projet Soumission 2025\S-1371 - Desjardins CDS Carfour\S-1371 Desjardins CDS Carfour (27-Février-2025)\S-1371 Desjardins CDS Carfour (27-Février-2025).qpl,03 Électrique (1) - 4,0,0,0.0
Projet Soumission 2025\S-1371 - Desjardins CDS Carfour\S-1371 Desjardins CDS Carfour (27-Février-2025)\S-1371 Desjardins CDS Carfour (27-Février-2025).qpl,03 Électrique (1) - 5,0,0,0.0
Projet Soumission 2025\S-1371 - Desjardins CDS Carfour\S-1371 Desjardins CDS Carfour (27-Février-2025)\S-1371 Desjardins CDS Carfour (27-Février-2025).qpl,03 Électrique (1) - 6,0,0,0.0
Projet Soumission 2025\S-1371 - Desjardins CDS Carfour\S-1371 Desjardins CDS Carfour (27-Février-2025)\S-1371 Desjardins CDS Carfour (27-Février-2025).qpl,03 Électrique (1) - 7,0,0,0.0
Projet Soumission 2025\S-1371 - Desjardins CDS Carfour\S-1371 Desjardins CDS Carfour (27-Février-2025)\S-1371 Desjardins CDS Carfour (27-Février-2025).qpl,03 Électrique (1) - 8,"0,125",472,0.0
Projet Soumission 2025\S-1371 - Desjardins CDS Carfour\S-1371 Desjardins CDS Carfour (27-Février-2025)\S-1371 Desjardins CDS Carfour (27-Février-2025).qpl,03 Électrique (1) - 9,"0,125",495,0.0
Projet Soumission 2025\S-1371 - Desjardins CDS Carfour\S-1371 Desjardins CDS Carfour (27-Février-2025)\S-1371 Desjardins CDS Carfour (27-Février-2025).qpl,03 Électrique (1) - 9 1,"0,25",16,0.0
Projet Soumission 2025\S-1371 - Desjardins CDS Carfour\S-1371 Desjardins CDS Carfour (27-Février-2025)\S-1371 Desjardins CDS Carfour (27-Février-2025).qpl,03 Électrique (1) - 10,"0,125",45,0.0
Projet Soumission 2025\S-1373 - Allied 87 Prince\S-1373 Allied 87 Prince (6-Mars-2025)\S-1373 Allied 87 Prince (6-Mars-2025).qpl,547003-soumission(électricité) - 1,0,0,0.0
Projet Soumission 2025\S-1373 - Allied 87 Prince\S-1373 Allied 87 Prince (6-Mars-2025)\S-1373 Allied 87 Prince (6-Mars-2025).qpl,547003-soumission(électricité) - 2,0,0,0.0
Projet Soumission 2025\S-1373 - Allied 87 Prince\S-1373 Allied 87 Prince (6-Mars-2025)\S-1373 Allied 87 Prince (6-Mars-2025).qpl,547003-soumission(électricité) - 3,0,2,0.0
Projet Soumission 2025\S-1373 - Allied 87 Prince\S-1373 Allied 87 Prince (6-Mars-2025)\S-1373 Allied 87 Prince (6-Mars-2025).qpl,547003-soumission(électricité) - 4,0,659,0.0
Projet Soumission 2025\S-1373 - Allied 87 Prince\S-1373 Allied 87 Prince (6-Mars-2025)\S-1373 Allied 87 Prince (6-Mars-2025).qpl,547003-soumission(électricité) - 5,0,566,0.0
Projet Soumission 2025\S-1373 - Allied 87 Prince\S-1373 Allied 87 Prince (6-Mars-2025)\S-1373 Allied 87 Prince (6-Mars-2025).qpl,547003-soumission(électricité) - 6,"0,125",42,0.0
Projet Soumission 2025\S-1373 - Allied 87 Prince\S-1373 Allied 87 Prince (6-Mars-2025)\S-1373 Allied 87 Prince (6-Mars-2025).qpl,547003-soumission(électricité) - 7,"0,125",15,0.0
Projet Soumission 2025\S-1373 - Allied 87 Prince\S-1373 Allied 87 Prince (6-Mars-2025)\S-1373 Allied 87 Prince (6-Mars-2025).qpl,547003-soumission(électricité) - 8,0,0,0.0
Projet Soumission 2025\S-1373 - Allied 87 Prince\S-1373 Allied 87 Prince (6-Mars-2025)\S-1373 Allied 87 Prince (6-Mars-2025).qpl,547003-soumission(électricité) - 9,0,0,0.0
Projet Soumission 2025\S-1373 - Allied 87 Prince\S-1373 Allied 87 Prince (6-Mars-2025)\S-1373 Allied 87 Prince (6-Mars-2025).qpl,547003- Addenda AE-1 - 1,0,0,0.0
Projet Soumission 2025\S-1373 - Allied 87 Prince\S-1373 Allied 87 Prince (6-Mars-2025)\S-1373 Allied 87 Prince (6-Mars-2025).qpl,547003- Addenda AE-1 - 2,0,0,0.0
Projet Soumission 2025\S-1373 - Allied 87 Prince\S-1373 Allied 87 Prince (6-Mars-2025)\S-1373 Allied 87 Prince (6-Mars-2025).qpl,547003- Addenda AE-1 - 3,0,0,0.0
Projet Soumission 2025\S-1373 - Allied 87 Prince\S-1373 Allied 87 Prince (6-Mars-2025)\S-1373 Allied 87 Prince (6-Mars-2025).qpl,547003 - Addenda AE-2 - 1,0,0,0.0
Projet Soumission 2025\S-1373 - Allied 87 Prince\S-1373 Allied 87 Prince (6-Mars-2025)\S-1373 Allied 87 Prince (6-Mars-2025).qpl,547003 - Addenda AE-2 - 2,0,16,0.0
Projet Soumission 2025\S-1375 - Tower Research Capital 2001RB\S-1375 Tower Research Capital 2001 RB (7-Mars-2025)\S-1375 Tower Research Capital 2001 RB (7-Mars-2025).qpl,Plan ELE_SOUMISSION - 1,0,0,0.0
Projet Soumission 2025\S-1375 - Tower Research Capital 2001RB\S-1375 Tower Research Capital 2001 RB (7-Mars-2025)\S-1375 Tower Research Capital 2001 RB (7-Mars-2025).qpl,Plan ELE_SOUMISSION - 2,0,0,0.0
Projet Soumission 2025\S-1375 - Tower Research Capital 2001RB\S-1375 Tower Research Capital 2001 RB (7-Mars-2025)\S-1375 Tower Research Capital 2001 RB (7-Mars-2025).qpl,Plan ELE_SOUMISSION - 3,0,0,0.0
Projet Soumission 2025\S-1375 - Tower Research Capital 2001RB\S-1375 Tower Research Capital 2001 RB (7-Mars-2025)\S-1375 Tower Research Capital 2001 RB (7-Mars-2025).qpl,Plan ELE_SOUMISSION - 4,0,0,0.0
Projet Soumission 2025\S-1375 - Tower Research Capital 2001RB\S-1375 Tower Research Capital 2001 RB (7-Mars-2025)\S-1375 Tower Research Capital 2001 RB (7-Mars-2025).qpl,Addenda AE-1 - 2,"0,125",79,0.0
Projet Soumission 2025\S-1375 - Tower Research Capital 2001RB\S-1375 Tower Research Capital 2001 RB (7-Mars-2025)\S-1375 Tower Research Capital 2001 RB (7-Mars-2025).qpl,Addenda AE-2 - 3,"0,125",98,0.0
Projet Soumission 2025\S-1375 - Tower Research Capital 2001RB\S-1375 Tower Research Capital 2001 RB (7-Mars-2025)\S-1375 Tower Research Capital 2001 RB (7-Mars-2025).qpl,Plan ELE_SOUMISSION - 7,0,0,0.0
